,Binomial.1.2,Order.1.2,Family.1.2,Genus.1.2,Species.1.2,Mass.g,Mass.Source,ForStrat.Arboreal,ForStrat.Ground,ForStrat.Source,ForStrat.Notes,Diet.Invertebrate,Diet.Vertebrate,Diet.Fruit,Diet.Seed,Diet.Herb,Diet.Source,PlantCat.Source,PlantCat.Notes
158,Heliosciurus_mutabilis,Rodentia,Sciuridae,Heliosciurus,mutabilis,390,PHYLACINE,1,1,EltonTraits,,20,20,30,30,0,PHYLACINE,EltonTraits,
159,Heliosciurus_gambianus,Rodentia,Sciuridae,Heliosciurus,gambianus,295,PHYLACINE,1,1,EltonTraits,,20,20,30,30,0,PHYLACINE,EltonTraits,
160,Heliosciurus_punctatus,Rodentia,Sciuridae,Heliosciurus,punctatus,174,PHYLACINE,1,1,EltonTraits,,20,20,30,30,0,PHYLACINE,EltonTraits,
161,Heliosciurus_rufobrachium,Rodentia,Sciuridae,Heliosciurus,rufobrachium,371.5,PHYLACINE,1,1,EltonTraits,,20,20,30,30,0,PHYLACINE,EltonTraits,
162,Myosciurus_pumilio,Rodentia,Sciuridae,Myosciurus,pumilio,165,PHYLACINE,1,0,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
163,Paraxerus_ochraceus,Rodentia,Sciuridae,Paraxerus,ochraceus,104.3,PHYLACINE,1,1,EltonTraits,,0,0,40,40,20,PHYLACINE,EltonTraits,
164,Paraxerus_cooperi,Rodentia,Sciuridae,Paraxerus,cooperi,250,PHYLACINE,1,1,EltonTraits,,0,0,40,40,20,PHYLACINE,EltonTraits,
165,Paraxerus_vexillarius,Rodentia,Sciuridae,Paraxerus,vexillarius,675,PHYLACINE,1,1,EltonTraits,,0,0,40,40,20,PHYLACINE,EltonTraits,
166,Paraxerus_vincenti,Rodentia,Sciuridae,Paraxerus,vincenti,337.6,PHYLACINE,1,1,EltonTraits,,0,0,40,40,20,PHYLACINE,EltonTraits,
167,Paraxerus_lucifer,Rodentia,Sciuridae,Paraxerus,lucifer,700,PHYLACINE,1,1,EltonTraits,,0,0,40,40,20,PHYLACINE,EltonTraits,
168,Paraxerus_flavovittis,Rodentia,Sciuridae,Paraxerus,flavovittis,160,PHYLACINE,1,1,EltonTraits,,0,0,40,40,20,PHYLACINE,EltonTraits,
169,Paraxerus_palliatus,Rodentia,Sciuridae,Paraxerus,palliatus,309.3,PHYLACINE,1,1,EltonTraits,,0,0,40,40,20,PHYLACINE,EltonTraits,
170,Paraxerus_boehmi,Rodentia,Sciuridae,Paraxerus,boehmi,70,PHYLACINE,1,1,EltonTraits,,0,0,40,40,20,PHYLACINE,EltonTraits,
171,Paraxerus_alexandri,Rodentia,Sciuridae,Paraxerus,alexandri,52,PHYLACINE,1,1,EltonTraits,,0,0,40,40,20,PHYLACINE,EltonTraits,
172,Paraxerus_poensis,Rodentia,Sciuridae,Paraxerus,poensis,124.5,PHYLACINE,1,1,EltonTraits,,0,0,40,40,20,PHYLACINE,EltonTraits,
173,Paraxerus_cepapi,Rodentia,Sciuridae,Paraxerus,cepapi,180,PHYLACINE,1,1,EltonTraits,,0,0,40,40,20,PHYLACINE,EltonTraits,
174,Protoxerus_stangeri,Rodentia,Sciuridae,Protoxerus,stangeri,621.5,PHYLACINE,1,1,EltonTraits,,0,0,30,70,0,PHYLACINE,EltonTraits,
175,Protoxerus_aubinnii,Rodentia,Sciuridae,Protoxerus,aubinnii,350,PHYLACINE,1,1,EltonTraits,,0,0,30,70,0,PHYLACINE,EltonTraits,
176,Sciurotamias_davidianus,Rodentia,Sciuridae,Sciurotamias,davidianus,433.5,PHYLACINE,0,1,EltonTraits,,0,0,22,56,22,PHYLACINE,EltonTraits,
177,Sciurotamias_forresti,Rodentia,Sciuridae,Sciurotamias,forresti,433.5,PHYLACINE,0,1,EltonTraits,,0,0,22,56,22,PHYLACINE,EltonTraits,
178,Spermophilus_pygmaeus,Rodentia,Sciuridae,Spermophilus,pygmaeus,136,PHYLACINE,0,1,EltonTraits,,20,0,0,40,40,PHYLACINE,EltonTraits,
179,Urocitellus_mollis,Rodentia,Sciuridae,Urocitellus,mollis,165.4,PHYLACINE,0,1,EltonTraits,,20,0,0,40,40,PHYLACINE,EltonTraits,
180,Urocitellus_canus,Rodentia,Sciuridae,Urocitellus,canus,154,PHYLACINE,0,1,EltonTraits,,20,0,0,40,40,PHYLACINE,EltonTraits,
181,Spermophilus_citellus,Rodentia,Sciuridae,Spermophilus,citellus,290,PHYLACINE,0,1,EltonTraits,,20,0,0,40,40,PHYLACINE,EltonTraits,
182,Urocitellus_beldingi,Rodentia,Sciuridae,Urocitellus,beldingi,280.5,PHYLACINE,0,1,EltonTraits,,20,0,0,40,40,PHYLACINE,EltonTraits,
183,Spermophilus_dauricus,Rodentia,Sciuridae,Spermophilus,dauricus,161.3,PHYLACINE,0,1,EltonTraits,,20,0,0,40,40,PHYLACINE,EltonTraits,
184,Urocitellus_armatus,Rodentia,Sciuridae,Urocitellus,armatus,313,PHYLACINE,0,1,EltonTraits,,20,0,0,40,40,PHYLACINE,EltonTraits,
185,Urocitellus_elegans,Rodentia,Sciuridae,Urocitellus,elegans,453.6,PHYLACINE,0,1,EltonTraits,,20,0,0,40,40,PHYLACINE,EltonTraits,
186,Urocitellus_brunneus,Rodentia,Sciuridae,Urocitellus,brunneus,300,PHYLACINE,0,1,EltonTraits,,20,0,0,40,40,PHYLACINE,EltonTraits,
187,Spermophilus_musicus,Rodentia,Sciuridae,Spermophilus,musicus,316.9,PHYLACINE,0,1,EltonTraits,,20,0,0,40,40,PHYLACINE,EltonTraits,
188,Spermophilus_pallidicauda,Rodentia,Sciuridae,Spermophilus,pallidicauda,439.5,PHYLACINE,0,1,EltonTraits,,19,10,0,36,36,PHYLACINE,EltonTraits,
189,Spermophilus_ralli,Rodentia,Sciuridae,Spermophilus,ralli,347.5,PHYLACINE,0,1,EltonTraits,,20,0,0,40,40,PHYLACINE,EltonTraits,
190,Spermophilus_relictus,Rodentia,Sciuridae,Spermophilus,relictus,600,PHYLACINE,0,1,EltonTraits,,20,0,0,40,40,PHYLACINE,EltonTraits,
191,Urocitellus_richardsonii,Rodentia,Sciuridae,Urocitellus,richardsonii,406,PHYLACINE,0,1,EltonTraits,,20,0,0,40,40,PHYLACINE,EltonTraits,
192,Spermophilus_suslicus,Rodentia,Sciuridae,Spermophilus,suslicus,252,PHYLACINE,0,1,EltonTraits,,20,0,0,40,40,PHYLACINE,EltonTraits,
193,Spermophilus_alashanicus,Rodentia,Sciuridae,Spermophilus,alashanicus,208,PHYLACINE,0,1,EltonTraits,,20,0,0,40,40,PHYLACINE,EltonTraits,
194,Urocitellus_washingtoni,Rodentia,Sciuridae,Urocitellus,washingtoni,207.5,PHYLACINE,0,1,EltonTraits,,20,0,0,40,40,PHYLACINE,EltonTraits,
195,Spermophilus_xanthoprymnus,Rodentia,Sciuridae,Spermophilus,xanthoprymnus,289.7,PHYLACINE,0,1,EltonTraits,,20,0,0,40,40,PHYLACINE,EltonTraits,
196,Urocitellus_townsendii,Rodentia,Sciuridae,Urocitellus,townsendii,213,PHYLACINE,0,1,EltonTraits,,20,0,0,40,40,PHYLACINE,EltonTraits,
197,Otospermophilus_variegatus,Rodentia,Sciuridae,Otospermophilus,variegatus,691.6,PHYLACINE,0,1,EltonTraits,,20,0,0,40,40,PHYLACINE,EltonTraits,
198,Otospermophilus_beecheyi,Rodentia,Sciuridae,Otospermophilus,beecheyi,578.5,PHYLACINE,0,1,EltonTraits,,20,0,0,40,40,PHYLACINE,EltonTraits,
199,Ictidomys_mexicanus,Rodentia,Sciuridae,Ictidomys,mexicanus,189.6,PHYLACINE,0,1,EltonTraits,,20,0,0,40,40,PHYLACINE,EltonTraits,
200,Xerospermophilus_perotensis,Rodentia,Sciuridae,Xerospermophilus,perotensis,140,PHYLACINE,0,1,EltonTraits,,20,0,0,40,40,PHYLACINE,EltonTraits,
201,Ictidomys_tridecemlineatus,Rodentia,Sciuridae,Ictidomys,tridecemlineatus,131.7,PHYLACINE,0,1,EltonTraits,,20,0,0,40,40,PHYLACINE,EltonTraits,
202,Xerospermophilus_spilosoma,Rodentia,Sciuridae,Xerospermophilus,spilosoma,89,PHYLACINE,0,1,EltonTraits,,20,0,0,40,40,PHYLACINE,EltonTraits,
203,Xerospermophilus_tereticaudus,Rodentia,Sciuridae,Xerospermophilus,tereticaudus,156.5,PHYLACINE,0,1,EltonTraits,,20,0,0,40,40,PHYLACINE,EltonTraits,
204,Xerospermophilus_mohavensis,Rodentia,Sciuridae,Xerospermophilus,mohavensis,190,PHYLACINE,0,1,EltonTraits,,20,0,0,40,40,PHYLACINE,EltonTraits,
205,Poliocitellus_franklinii,Rodentia,Sciuridae,Poliocitellus,franklinii,363,PHYLACINE,0,1,EltonTraits,,20,0,0,40,40,PHYLACINE,EltonTraits,
206,Callospermophilus_saturatus,Rodentia,Sciuridae,Callospermophilus,saturatus,220,PHYLACINE,0,1,EltonTraits,,20,0,0,40,40,PHYLACINE,EltonTraits,
207,Callospermophilus_lateralis,Rodentia,Sciuridae,Callospermophilus,lateralis,191,PHYLACINE,0,1,EltonTraits,,20,0,0,40,40,PHYLACINE,EltonTraits,
208,Callospermophilus_madrensis,Rodentia,Sciuridae,Callospermophilus,madrensis,275,PHYLACINE,0,1,EltonTraits,,20,0,0,40,40,PHYLACINE,EltonTraits,
209,Urocitellus_columbianus,Rodentia,Sciuridae,Urocitellus,columbianus,493,PHYLACINE,0,1,EltonTraits,,20,0,0,40,40,PHYLACINE,EltonTraits,
210,Urocitellus_undulatus,Rodentia,Sciuridae,Urocitellus,undulatus,840,PHYLACINE,0,1,EltonTraits,,20,0,0,40,40,PHYLACINE,EltonTraits,
211,Notocitellus_adocetus,Rodentia,Sciuridae,Notocitellus,adocetus,125,PHYLACINE,0,1,EltonTraits,,20,0,0,40,40,PHYLACINE,EltonTraits,
212,Spermophilus_brevicauda,Rodentia,Sciuridae,Spermophilus,brevicauda,289.5,PHYLACINE,0,1,EltonTraits,,0,0,0,50,50,PHYLACINE,EltonTraits,
213,Spermophilus_fulvus,Rodentia,Sciuridae,Spermophilus,fulvus,596,PHYLACINE,0,1,EltonTraits,,20,0,0,40,40,PHYLACINE,EltonTraits,
214,Urocitellus_parryii,Rodentia,Sciuridae,Urocitellus,parryii,760,PHYLACINE,0,1,EltonTraits,,20,0,0,40,40,PHYLACINE,EltonTraits,
215,Notocitellus_annulatus,Rodentia,Sciuridae,Notocitellus,annulatus,500,PHYLACINE,0,1,EltonTraits,,20,0,0,40,40,PHYLACINE,EltonTraits,
216,Spermophilus_major,Rodentia,Sciuridae,Spermophilus,major,786,PHYLACINE,0,1,EltonTraits,,20,0,0,40,40,PHYLACINE,EltonTraits,
217,Spermophilus_erythrogenys,Rodentia,Sciuridae,Spermophilus,erythrogenys,355,PHYLACINE,0,1,EltonTraits,,20,0,0,40,40,PHYLACINE,EltonTraits,
218,Ammospermophilus_interpres,Rodentia,Sciuridae,Ammospermophilus,interpres,110.3,PHYLACINE,0,1,EltonTraits,,20,10,20,20,30,PHYLACINE,EltonTraits,
219,Ammospermophilus_harrisii,Rodentia,Sciuridae,Ammospermophilus,harrisii,122,PHYLACINE,0,1,EltonTraits,,20,10,20,20,30,PHYLACINE,EltonTraits,
220,Ammospermophilus_nelsoni,Rodentia,Sciuridae,Ammospermophilus,nelsoni,160.4,PHYLACINE,0,1,EltonTraits,,20,10,20,20,30,PHYLACINE,EltonTraits,
221,Ammospermophilus_leucurus,Rodentia,Sciuridae,Ammospermophilus,leucurus,120.5,PHYLACINE,0,1,EltonTraits,,20,10,20,20,30,PHYLACINE,EltonTraits,
222,Cynomys_ludovicianus,Rodentia,Sciuridae,Cynomys,ludovicianus,1364,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
223,Cynomys_mexicanus,Rodentia,Sciuridae,Cynomys,mexicanus,900,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
224,Cynomys_leucurus,Rodentia,Sciuridae,Cynomys,leucurus,908.5,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
225,Cynomys_gunnisoni,Rodentia,Sciuridae,Cynomys,gunnisoni,925,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
226,Cynomys_parvidens,Rodentia,Sciuridae,Cynomys,parvidens,900,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
227,Marmota_monax,Rodentia,Sciuridae,Marmota,monax,3801.7,PHYLACINE,0,1,EltonTraits,,0,0,30,30,40,PHYLACINE,EltonTraits,
228,Marmota_himalayana,Rodentia,Sciuridae,Marmota,himalayana,5000,PHYLACINE,0,1,EltonTraits,,0,0,30,30,40,PHYLACINE,EltonTraits,
229,Marmota_marmota,Rodentia,Sciuridae,Marmota,marmota,2010,PHYLACINE,0,1,EltonTraits,,0,0,30,30,40,PHYLACINE,EltonTraits,
230,Marmota_camtschatica,Rodentia,Sciuridae,Marmota,camtschatica,3500,PHYLACINE,0,1,EltonTraits,,0,0,30,30,40,PHYLACINE,EltonTraits,
231,Marmota_sibirica,Rodentia,Sciuridae,Marmota,sibirica,8000,PHYLACINE,0,1,EltonTraits,,0,0,30,30,40,PHYLACINE,EltonTraits,
232,Marmota_caudata,Rodentia,Sciuridae,Marmota,caudata,4350,PHYLACINE,0,1,EltonTraits,,0,0,30,30,40,PHYLACINE,EltonTraits,
233,Marmota_broweri,Rodentia,Sciuridae,Marmota,broweri,3405,PHYLACINE,0,1,EltonTraits,,0,0,30,30,40,PHYLACINE,EltonTraits,
234,Marmota_bobak,Rodentia,Sciuridae,Marmota,bobak,5500,PHYLACINE,0,1,EltonTraits,,0,0,30,30,40,PHYLACINE,EltonTraits,
235,Marmota_baibacina,Rodentia,Sciuridae,Marmota,baibacina,7500,PHYLACINE,0,1,EltonTraits,,0,0,30,30,40,PHYLACINE,EltonTraits,
236,Marmota_menzbieri,Rodentia,Sciuridae,Marmota,menzbieri,3250,PHYLACINE,0,1,EltonTraits,,0,0,30,30,40,PHYLACINE,EltonTraits,
237,Marmota_olympus,Rodentia,Sciuridae,Marmota,olympus,6300,PHYLACINE,0,1,EltonTraits,,0,0,30,30,40,PHYLACINE,EltonTraits,
238,Marmota_vancouverensis,Rodentia,Sciuridae,Marmota,vancouverensis,6300,PHYLACINE,0,1,EltonTraits,,0,0,30,30,40,PHYLACINE,EltonTraits,
239,Marmota_flaviventris,Rodentia,Sciuridae,Marmota,flaviventris,3350,PHYLACINE,0,1,EltonTraits,,0,0,30,30,40,PHYLACINE,EltonTraits,
240,Marmota_caligata,Rodentia,Sciuridae,Marmota,caligata,7230,PHYLACINE,0,1,EltonTraits,,0,0,30,30,40,PHYLACINE,EltonTraits,
241,Tamias_striatus,Rodentia,Sciuridae,Tamias,striatus,111.9,PHYLACINE,0,1,EltonTraits,,20,0,20,30,30,PHYLACINE,EltonTraits,
242,Eutamias_sibiricus,Rodentia,Sciuridae,Eutamias,sibiricus,85,PHYLACINE,0,1,EltonTraits,,10,0,10,60,20,PHYLACINE,EltonTraits,
243,Neotamias_quadrimaculatus,Rodentia,Sciuridae,Neotamias,quadrimaculatus,85.2,PHYLACINE,0,1,EltonTraits,,0,0,50,50,0,PHYLACINE,EltonTraits,
244,Neotamias_quadrivittatus,Rodentia,Sciuridae,Neotamias,quadrivittatus,62.2,PHYLACINE,0,1,EltonTraits,,0,0,50,50,0,PHYLACINE,EltonTraits,
245,Neotamias_ruficaudus,Rodentia,Sciuridae,Neotamias,ruficaudus,68,PHYLACINE,0,1,EltonTraits,,0,0,50,50,0,PHYLACINE,EltonTraits,
246,Neotamias_rufus,Rodentia,Sciuridae,Neotamias,rufus,53.6,PHYLACINE,0,1,EltonTraits,,0,0,50,50,0,PHYLACINE,EltonTraits,
247,Neotamias_senex,Rodentia,Sciuridae,Neotamias,senex,89.3,PHYLACINE,0,1,EltonTraits,,0,0,50,50,0,PHYLACINE,EltonTraits,
248,Neotamias_sonomae,Rodentia,Sciuridae,Neotamias,sonomae,75,PHYLACINE,0,1,EltonTraits,,0,0,50,50,0,PHYLACINE,EltonTraits,
249,Neotamias_umbrinus,Rodentia,Sciuridae,Neotamias,umbrinus,63,PHYLACINE,0,1,EltonTraits,,0,0,50,50,0,PHYLACINE,EltonTraits,
250,Neotamias_siskiyou,Rodentia,Sciuridae,Neotamias,siskiyou,75,PHYLACINE,0,1,EltonTraits,,0,0,50,50,0,PHYLACINE,EltonTraits,
251,Neotamias_panamintinus,Rodentia,Sciuridae,Neotamias,panamintinus,52.3,PHYLACINE,0,1,EltonTraits,,0,0,50,50,0,PHYLACINE,EltonTraits,
252,Neotamias_townsendii,Rodentia,Sciuridae,Neotamias,townsendii,74.8,PHYLACINE,0,1,EltonTraits,,0,0,50,50,0,PHYLACINE,EltonTraits,
253,Neotamias_cinereicollis,Rodentia,Sciuridae,Neotamias,cinereicollis,61.7,PHYLACINE,0,1,EltonTraits,,0,0,50,50,0,PHYLACINE,EltonTraits,
254,Neotamias_amoenus,Rodentia,Sciuridae,Neotamias,amoenus,50.5,PHYLACINE,0,1,EltonTraits,,0,0,50,50,0,PHYLACINE,EltonTraits,
255,Neotamias_bulleri,Rodentia,Sciuridae,Neotamias,bulleri,100,PHYLACINE,0,1,EltonTraits,,0,0,50,50,0,PHYLACINE,EltonTraits,
256,Neotamias_palmeri,Rodentia,Sciuridae,Neotamias,palmeri,69.4,PHYLACINE,0,1,EltonTraits,,0,0,50,50,0,PHYLACINE,EltonTraits,
257,Neotamias_speciosus,Rodentia,Sciuridae,Neotamias,speciosus,62,PHYLACINE,0,1,EltonTraits,,0,0,50,50,0,PHYLACINE,EltonTraits,
258,Neotamias_alpinus,Rodentia,Sciuridae,Neotamias,alpinus,36.6,PHYLACINE,0,1,EltonTraits,,0,0,50,50,0,PHYLACINE,EltonTraits,
259,Neotamias_dorsalis,Rodentia,Sciuridae,Neotamias,dorsalis,71.1,PHYLACINE,0,1,EltonTraits,,0,0,50,50,0,PHYLACINE,EltonTraits,
260,Neotamias_durangae,Rodentia,Sciuridae,Neotamias,durangae,85,PHYLACINE,0,1,EltonTraits,,0,0,50,50,0,PHYLACINE,EltonTraits,
261,Neotamias_merriami,Rodentia,Sciuridae,Neotamias,merriami,74.8,PHYLACINE,0,1,EltonTraits,,0,0,50,50,0,PHYLACINE,EltonTraits,
262,Neotamias_minimus,Rodentia,Sciuridae,Neotamias,minimus,135.3,PHYLACINE,0,1,EltonTraits,,0,0,50,50,0,PHYLACINE,EltonTraits,
263,Neotamias_obscurus,Rodentia,Sciuridae,Neotamias,obscurus,73,PHYLACINE,0,1,EltonTraits,,0,0,50,50,0,PHYLACINE,EltonTraits,
264,Neotamias_ochrogenys,Rodentia,Sciuridae,Neotamias,ochrogenys,91.7,PHYLACINE,0,1,EltonTraits,,0,0,50,50,0,PHYLACINE,EltonTraits,
265,Neotamias_canipes,Rodentia,Sciuridae,Neotamias,canipes,70.4,PHYLACINE,0,1,EltonTraits,,0,0,50,50,0,PHYLACINE,EltonTraits,
266,Graphiurus_lorraineus,Rodentia,Gliridae,Graphiurus,lorraineus,16.8,PHYLACINE,1,1,EltonTraits,,20,40,20,20,0,PHYLACINE,EltonTraits,
267,Graphiurus_surdus,Rodentia,Gliridae,Graphiurus,surdus,25,PHYLACINE,1,1,EltonTraits,,20,40,20,20,0,PHYLACINE,EltonTraits,
268,Graphiurus_rupicola,Rodentia,Gliridae,Graphiurus,rupicola,53.6,PHYLACINE,1,1,EltonTraits,,20,40,20,20,0,PHYLACINE,EltonTraits,
269,Graphiurus_platyops,Rodentia,Gliridae,Graphiurus,platyops,46.1,PHYLACINE,1,1,EltonTraits,,20,40,20,20,0,PHYLACINE,EltonTraits,
270,Graphiurus_ocularis,Rodentia,Gliridae,Graphiurus,ocularis,30.3,PHYLACINE,1,1,EltonTraits,,20,40,20,20,0,PHYLACINE,EltonTraits,
271,Graphiurus_murinus,Rodentia,Gliridae,Graphiurus,murinus,30,PHYLACINE,1,1,EltonTraits,,20,40,20,20,0,PHYLACINE,EltonTraits,
272,Graphiurus_kelleni,Rodentia,Gliridae,Graphiurus,kelleni,20.1,PHYLACINE,1,1,EltonTraits,,20,40,20,20,0,PHYLACINE,EltonTraits,
273,Graphiurus_johnstoni,Rodentia,Gliridae,Graphiurus,johnstoni,19.5,PHYLACINE,1,1,EltonTraits,,29,14,28,28,0,PHYLACINE,EltonTraits,
274,Graphiurus_christyi,Rodentia,Gliridae,Graphiurus,christyi,22.7,PHYLACINE,1,1,EltonTraits,,20,40,20,20,0,PHYLACINE,EltonTraits,
275,Graphiurus_angolensis,Rodentia,Gliridae,Graphiurus,angolensis,23.7,PHYLACINE,1,1,EltonTraits,,19,10,36,36,0,PHYLACINE,EltonTraits,
276,Graphiurus_microtis,Rodentia,Gliridae,Graphiurus,microtis,15.5,PHYLACINE,1,1,EltonTraits,,20,40,20,20,0,PHYLACINE,EltonTraits,
277,Graphiurus_monardi,Rodentia,Gliridae,Graphiurus,monardi,36.8,PHYLACINE,1,1,EltonTraits,,20,40,20,20,0,PHYLACINE,EltonTraits,
278,Graphiurus_nagtglasii,Rodentia,Gliridae,Graphiurus,nagtglasii,45,PHYLACINE,1,1,EltonTraits,,20,40,20,20,0,PHYLACINE,EltonTraits,
279,Graphiurus_crassicaudatus,Rodentia,Gliridae,Graphiurus,crassicaudatus,23.6,PHYLACINE,1,1,EltonTraits,,20,40,20,20,0,PHYLACINE,EltonTraits,
280,Chaetocauda_sichuanensis,Rodentia,Gliridae,Chaetocauda,sichuanensis,30.3,PHYLACINE,1,0,EltonTraits,,10,20,20,30,20,PHYLACINE,EltonTraits,
281,Dryomys_nitedula,Rodentia,Gliridae,Dryomys,nitedula,28.9,PHYLACINE,1,0,EltonTraits,,10,20,20,30,20,PHYLACINE,EltonTraits,
282,Dryomys_laniger,Rodentia,Gliridae,Dryomys,laniger,22.2,PHYLACINE,1,0,EltonTraits,,10,20,20,30,20,PHYLACINE,EltonTraits,
283,Dryomys_niethammeri,Rodentia,Gliridae,Dryomys,niethammeri,33,PHYLACINE,1,0,EltonTraits,,0,0,29,43,29,PHYLACINE,EltonTraits,
284,Eliomys_melanurus,Rodentia,Gliridae,Eliomys,melanurus,51.8,PHYLACINE,1,1,EltonTraits,,29,14,28,28,0,PHYLACINE,EltonTraits,
285,Eliomys_munbyanus,Rodentia,Gliridae,Eliomys,munbyanus,52,PHYLACINE,1,1,EltonTraits,,29,14,28,28,0,PHYLACINE,EltonTraits,
286,Eliomys_quercinus,Rodentia,Gliridae,Eliomys,quercinus,115,PHYLACINE,1,1,EltonTraits,,29,14,28,28,0,PHYLACINE,EltonTraits,
287,Muscardinus_avellanarius,Rodentia,Gliridae,Muscardinus,avellanarius,27.5,PHYLACINE,1,0,EltonTraits,,10,0,80,0,10,PHYLACINE,EltonTraits,
288,Myomimus_setzeri,Rodentia,Gliridae,Myomimus,setzeri,9.5,PHYLACINE,0,1,EltonTraits,,10,30,30,30,0,PHYLACINE,EltonTraits,
289,Myomimus_personatus,Rodentia,Gliridae,Myomimus,personatus,24.5,PHYLACINE,0,1,EltonTraits,,10,30,30,30,0,PHYLACINE,EltonTraits,
290,Myomimus_roachi,Rodentia,Gliridae,Myomimus,roachi,45.5,PHYLACINE,0,1,EltonTraits,,10,30,30,30,0,PHYLACINE,EltonTraits,
291,Selevinia_betpakdalaensis,Rodentia,Gliridae,Selevinia,betpakdalaensis,28,PHYLACINE,0,1,EltonTraits,,100,0,0,0,0,PHYLACINE,Non-Herbivore,
292,Glirulus_japonicus,Rodentia,Gliridae,Glirulus,japonicus,27,PHYLACINE,1,0,EltonTraits,,30,20,30,20,0,PHYLACINE,EltonTraits,
293,Glis_glis,Rodentia,Gliridae,Glis,glis,125,PHYLACINE,1,0,EltonTraits,,0,0,40,60,0,PHYLACINE,EltonTraits,
294,Cratogeomys_merriami,Rodentia,Geomyidae,Cratogeomys,merriami,420,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
295,Cratogeomys_fumosus,Rodentia,Geomyidae,Cratogeomys,fumosus,150,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
296,Cratogeomys_goldmani,Rodentia,Geomyidae,Cratogeomys,goldmani,231.2,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
297,Cratogeomys_castanops,Rodentia,Geomyidae,Cratogeomys,castanops,251.8,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
298,Geomys_arenarius,Rodentia,Geomyidae,Geomys,arenarius,206,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
299,Geomys_knoxjonesi,Rodentia,Geomyidae,Geomys,knoxjonesi,172.5,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
300,Geomys_texensis,Rodentia,Geomyidae,Geomys,texensis,259.4,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
301,Geomys_personatus,Rodentia,Geomyidae,Geomys,personatus,397,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
302,Geomys_bursarius,Rodentia,Geomyidae,Geomys,bursarius,240.5,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
303,Geomys_pinetis,Rodentia,Geomyidae,Geomys,pinetis,85,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
304,Geomys_breviceps,Rodentia,Geomyidae,Geomys,breviceps,105.2,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
305,Geomys_attwateri,Rodentia,Geomyidae,Geomys,attwateri,119.8,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
306,Orthogeomys_grandis,Rodentia,Geomyidae,Orthogeomys,grandis,500,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
307,Orthogeomys_cuniculus,Rodentia,Geomyidae,Orthogeomys,cuniculus,500,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
308,Orthogeomys_hispidus,Rodentia,Geomyidae,Orthogeomys,hispidus,500,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
309,Orthogeomys_lanius,Rodentia,Geomyidae,Orthogeomys,lanius,500,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
310,Heterogeomys_cherriei,Rodentia,Geomyidae,Heterogeomys,cherriei,225,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
311,Heterogeomys_dariensis,Rodentia,Geomyidae,Heterogeomys,dariensis,438,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
312,Orthogeomys_heterodus,Rodentia,Geomyidae,Orthogeomys,heterodus,615,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
313,Orthogeomys_underwoodi,Rodentia,Geomyidae,Orthogeomys,underwoodi,250,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
314,Orthogeomys_cavator,Rodentia,Geomyidae,Orthogeomys,cavator,650,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
