,Binomial.1.2,Order.1.2,Family.1.2,Genus.1.2,Species.1.2,Mass.g,Mass.Source,ForStrat.Arboreal,ForStrat.Ground,ForStrat.Aerial,ForStrat.Source,Diet.Invertebrate,Diet.Vertebrate,Diet.Fruit,Diet.Nect,Diet.Source,PlantCat.Source,PlantCat.Notes
607,Scotorepens_orion,Chiroptera,Vespertilionidae,Scotorepens,orion,11,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
608,Nycticeinops_schlieffeni,Chiroptera,Vespertilionidae,Nycticeinops,schlieffeni,5,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
609,Nycticeius_humeralis,Chiroptera,Vespertilionidae,Nycticeius,humeralis,9,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
610,Nycticeius_cubanus,Chiroptera,Vespertilionidae,Nycticeius,cubanus,5.5,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
611,Rhogeessa_gracilis,Chiroptera,Vespertilionidae,Rhogeessa,gracilis,6.1,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
612,Rhogeessa_tumida,Chiroptera,Vespertilionidae,Rhogeessa,tumida,4.5,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
613,Rhogeessa_parvula,Chiroptera,Vespertilionidae,Rhogeessa,parvula,4.4,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
614,Rhogeessa_mira,Chiroptera,Vespertilionidae,Rhogeessa,mira,3.1,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
615,Rhogeessa_minutilla,Chiroptera,Vespertilionidae,Rhogeessa,minutilla,3.7,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
616,Rhogeessa_hussoni,Chiroptera,Vespertilionidae,Rhogeessa,hussoni,5.8,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
617,Rhogeessa_genowaysi,Chiroptera,Vespertilionidae,Rhogeessa,genowaysi,5,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
618,Rhogeessa_aeneus,Chiroptera,Vespertilionidae,Rhogeessa,aeneus,3.4,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
619,Rhogeessa_io,Chiroptera,Vespertilionidae,Rhogeessa,io,5,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
620,Rhogeessa_alleni,Chiroptera,Vespertilionidae,Rhogeessa,alleni,7.2,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
621,Scoteanax_rueppellii,Chiroptera,Vespertilionidae,Scoteanax,rueppellii,26.5,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
622,Scotoecus_albofuscus,Chiroptera,Vespertilionidae,Scotoecus,albofuscus,4.5,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
623,Scotoecus_hirundo,Chiroptera,Vespertilionidae,Scotoecus,hirundo,9.3,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
624,Scotoecus_pallidus,Chiroptera,Vespertilionidae,Scotoecus,pallidus,6.9,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
625,Scotomanes_ornatus,Chiroptera,Vespertilionidae,Scotomanes,ornatus,25,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
626,Nyctophilus_bifax,Chiroptera,Vespertilionidae,Nyctophilus,bifax,9.8,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
627,Nyctophilus_microdon,Chiroptera,Vespertilionidae,Nyctophilus,microdon,8,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
628,Nyctophilus_walkeri,Chiroptera,Vespertilionidae,Nyctophilus,walkeri,4.3,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
629,Nyctophilus_geoffroyi,Chiroptera,Vespertilionidae,Nyctophilus,geoffroyi,7.3,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
630,Nyctophilus_gouldi,Chiroptera,Vespertilionidae,Nyctophilus,gouldi,10,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
631,Nyctophilus_microtis,Chiroptera,Vespertilionidae,Nyctophilus,microtis,7.1,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
632,Nyctophilus_arnhemensis,Chiroptera,Vespertilionidae,Nyctophilus,arnhemensis,6.7,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
633,Lasiurus_ebenus,Chiroptera,Vespertilionidae,Lasiurus,ebenus,18.7,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
634,Lasiurus_borealis,Chiroptera,Vespertilionidae,Lasiurus,borealis,10.7,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
635,Lasiurus_blossevillii,Chiroptera,Vespertilionidae,Lasiurus,blossevillii,13,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
636,Lasiurus_castaneus,Chiroptera,Vespertilionidae,Lasiurus,castaneus,13.5,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
637,Lasiurus_cinereus,Chiroptera,Vespertilionidae,Lasiurus,cinereus,25.3,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
638,Lasiurus_egregius,Chiroptera,Vespertilionidae,Lasiurus,egregius,20,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
639,Lasiurus_varius,Chiroptera,Vespertilionidae,Lasiurus,varius,11.4,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
640,Lasiurus_minor,Chiroptera,Vespertilionidae,Lasiurus,minor,9.4,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
641,Lasiurus_pfeifferi,Chiroptera,Vespertilionidae,Lasiurus,pfeifferi,11.1,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
642,Lasiurus_seminolus,Chiroptera,Vespertilionidae,Lasiurus,seminolus,9.9,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
643,Lasiurus_atratus,Chiroptera,Vespertilionidae,Lasiurus,atratus,19.4,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
644,Lasiurus_insularis,Chiroptera,Vespertilionidae,Lasiurus,insularis,31.6,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
645,Lasiurus_xanthinus,Chiroptera,Vespertilionidae,Lasiurus,xanthinus,10.7,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
646,Lasiurus_ega,Chiroptera,Vespertilionidae,Lasiurus,ega,13.2,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
647,Lasiurus_intermedius,Chiroptera,Vespertilionidae,Lasiurus,intermedius,23,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
648,Pipistrellus_nathusii,Chiroptera,Vespertilionidae,Pipistrellus,nathusii,7.3,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
649,Pipistrellus_nanulus,Chiroptera,Vespertilionidae,Pipistrellus,nanulus,2.5,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
650,Pipistrellus_pipistrellus,Chiroptera,Vespertilionidae,Pipistrellus,pipistrellus,5.7,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
651,Pipistrellus_kuhlii,Chiroptera,Vespertilionidae,Pipistrellus,kuhlii,5.9,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
652,Pipistrellus_papuanus,Chiroptera,Vespertilionidae,Pipistrellus,papuanus,4.7,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
653,Pipistrellus_permixtus,Chiroptera,Vespertilionidae,Pipistrellus,permixtus,7.4,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
654,Pipistrellus_javanicus,Chiroptera,Vespertilionidae,Pipistrellus,javanicus,4.8,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
655,Pipistrellus_angulatus,Chiroptera,Vespertilionidae,Pipistrellus,angulatus,3.3,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
656,Pipistrellus_pygmaeus,Chiroptera,Vespertilionidae,Pipistrellus,pygmaeus,5.7,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
657,Pipistrellus_paterculus,Chiroptera,Vespertilionidae,Pipistrellus,paterculus,5.3,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
658,Pipistrellus_inexspectatus,Chiroptera,Vespertilionidae,Pipistrellus,inexspectatus,6,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
659,Pipistrellus_hesperus,Chiroptera,Vespertilionidae,Pipistrellus,hesperus,3.7,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
660,Pipistrellus_hesperidus,Chiroptera,Vespertilionidae,Pipistrellus,hesperidus,5.7,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
661,Pipistrellus_endoi,Chiroptera,Vespertilionidae,Pipistrellus,endoi,4.2,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
662,Pipistrellus_coromandra,Chiroptera,Vespertilionidae,Pipistrellus,coromandra,4.6,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
663,Pipistrellus_ceylonicus,Chiroptera,Vespertilionidae,Pipistrellus,ceylonicus,8.4,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
664,Pipistrellus_aero,Chiroptera,Vespertilionidae,Pipistrellus,aero,5.1,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
665,Pipistrellus_adamsi,Chiroptera,Vespertilionidae,Pipistrellus,adamsi,4.5,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
666,Pipistrellus_abramus,Chiroptera,Vespertilionidae,Pipistrellus,abramus,5.6,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
667,Pipistrellus_rusticus,Chiroptera,Vespertilionidae,Pipistrellus,rusticus,4.6,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
668,Pipistrellus_collinus,Chiroptera,Vespertilionidae,Pipistrellus,collinus,6,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
669,Pipistrellus_rueppellii,Chiroptera,Vespertilionidae,Pipistrellus,rueppellii,6.9,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
670,Pipistrellus_stenopterus,Chiroptera,Vespertilionidae,Pipistrellus,stenopterus,15.2,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
671,Pipistrellus_westralis,Chiroptera,Vespertilionidae,Pipistrellus,westralis,3.1,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
672,Pipistrellus_wattsi,Chiroptera,Vespertilionidae,Pipistrellus,wattsi,3.3,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
673,Pipistrellus_tenuis,Chiroptera,Vespertilionidae,Pipistrellus,tenuis,4.7,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
674,Pipistrellus_subflavus,Chiroptera,Vespertilionidae,Pipistrellus,subflavus,5.8,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
675,Scotozous_dormeri,Chiroptera,Vespertilionidae,Scotozous,dormeri,6.9,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
676,Glischropus_javanus,Chiroptera,Vespertilionidae,Glischropus,javanus,4.5,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
677,Glischropus_tylopus,Chiroptera,Vespertilionidae,Glischropus,tylopus,4.4,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
678,Nyctalus_lasiopterus,Chiroptera,Vespertilionidae,Nyctalus,lasiopterus,49.7,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
679,Nyctalus_plancyi,Chiroptera,Vespertilionidae,Nyctalus,plancyi,24.1,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
680,Nyctalus_noctula,Chiroptera,Vespertilionidae,Nyctalus,noctula,28,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
681,Nyctalus_aviator,Chiroptera,Vespertilionidae,Nyctalus,aviator,38.3,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
682,Nyctalus_leisleri,Chiroptera,Vespertilionidae,Nyctalus,leisleri,13.3,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
683,Nyctalus_furvus,Chiroptera,Vespertilionidae,Nyctalus,furvus,27.6,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
684,Nyctalus_montanus,Chiroptera,Vespertilionidae,Nyctalus,montanus,14.2,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
685,Barbastella_barbastellus,Chiroptera,Vespertilionidae,Barbastella,barbastellus,8,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
686,Barbastella_leucomelas,Chiroptera,Vespertilionidae,Barbastella,leucomelas,15.1,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
687,Corynorhinus_townsendii,Chiroptera,Vespertilionidae,Corynorhinus,townsendii,9.9,PHYLACINE,1,1,0,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
688,Corynorhinus_rafinesquii,Chiroptera,Vespertilionidae,Corynorhinus,rafinesquii,9.1,PHYLACINE,1,1,0,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
689,Corynorhinus_mexicanus,Chiroptera,Vespertilionidae,Corynorhinus,mexicanus,7.7,PHYLACINE,1,1,0,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
690,Euderma_maculatum,Chiroptera,Vespertilionidae,Euderma,maculatum,15.7,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
691,Idionycteris_phyllotis,Chiroptera,Vespertilionidae,Idionycteris,phyllotis,12,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
692,Otonycteris_hemprichii,Chiroptera,Vespertilionidae,Otonycteris,hemprichii,23.8,PHYLACINE,0,1,0,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
693,Plecotus_austriacus,Chiroptera,Vespertilionidae,Plecotus,austriacus,7.3,PHYLACINE,1,1,0,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
694,Plecotus_balensis,Chiroptera,Vespertilionidae,Plecotus,balensis,6.5,PHYLACINE,1,1,0,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
695,Plecotus_auritus,Chiroptera,Vespertilionidae,Plecotus,auritus,7.8,PHYLACINE,1,1,0,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
696,Plecotus_kolombatovici,Chiroptera,Vespertilionidae,Plecotus,kolombatovici,7,PHYLACINE,1,1,0,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
697,Plecotus_sardus,Chiroptera,Vespertilionidae,Plecotus,sardus,9.8,PHYLACINE,1,1,0,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
698,Plecotus_taivanus,Chiroptera,Vespertilionidae,Plecotus,taivanus,6.5,PHYLACINE,1,1,0,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
699,Plecotus_macrobullaris,Chiroptera,Vespertilionidae,Plecotus,macrobullaris,8.5,PHYLACINE,1,1,0,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
700,Neoromicia_somalica,Chiroptera,Vespertilionidae,Neoromicia,somalica,3.8,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
701,Neoromicia_tenuipinnis,Chiroptera,Vespertilionidae,Neoromicia,tenuipinnis,5.3,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
702,Neoromicia_capensis,Chiroptera,Vespertilionidae,Neoromicia,capensis,6,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
703,Neoromicia_flavescens,Chiroptera,Vespertilionidae,Neoromicia,flavescens,10.5,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
704,Neoromicia_guineensis,Chiroptera,Vespertilionidae,Neoromicia,guineensis,3.1,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
705,Neoromicia_helios,Chiroptera,Vespertilionidae,Neoromicia,helios,2.6,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
706,Neoromicia_melckorum,Chiroptera,Vespertilionidae,Neoromicia,melckorum,7.2,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
707,Neoromicia_nana,Chiroptera,Vespertilionidae,Neoromicia,nana,3.9,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
708,Neoromicia_brunnea,Chiroptera,Vespertilionidae,Neoromicia,brunnea,9.9,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
709,Neoromicia_zuluensis,Chiroptera,Vespertilionidae,Neoromicia,zuluensis,3.9,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
710,Neoromicia_rendalli,Chiroptera,Vespertilionidae,Neoromicia,rendalli,6.3,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
711,Chalinolobus_dwyeri,Chiroptera,Vespertilionidae,Chalinolobus,dwyeri,9,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
712,Chalinolobus_picatus,Chiroptera,Vespertilionidae,Chalinolobus,picatus,5.1,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
713,Chalinolobus_tuberculatus,Chiroptera,Vespertilionidae,Chalinolobus,tuberculatus,8.5,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
714,Chalinolobus_nigrogriseus,Chiroptera,Vespertilionidae,Chalinolobus,nigrogriseus,8.8,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
715,Chalinolobus_morio,Chiroptera,Vespertilionidae,Chalinolobus,morio,8.8,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
716,Chalinolobus_gouldii,Chiroptera,Vespertilionidae,Chalinolobus,gouldii,14.5,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
717,Eudiscopus_denticulus,Chiroptera,Vespertilionidae,Eudiscopus,denticulus,5,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
718,Falsistrellus_petersi,Chiroptera,Vespertilionidae,Falsistrellus,petersi,6.5,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
719,Falsistrellus_mordax,Chiroptera,Vespertilionidae,Falsistrellus,mordax,5.8,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
720,Falsistrellus_tasmaniensis,Chiroptera,Vespertilionidae,Falsistrellus,tasmaniensis,22.7,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
721,Falsistrellus_affinis,Chiroptera,Vespertilionidae,Falsistrellus,affinis,4.9,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
722,Falsistrellus_mackenziei,Chiroptera,Vespertilionidae,Falsistrellus,mackenziei,21,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
723,Glauconycteris_humeralis,Chiroptera,Vespertilionidae,Glauconycteris,humeralis,6.2,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
724,Glauconycteris_alboguttata,Chiroptera,Vespertilionidae,Glauconycteris,alboguttata,8.9,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
725,Glauconycteris_argentata,Chiroptera,Vespertilionidae,Glauconycteris,argentata,9.1,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
726,Glauconycteris_beatrix,Chiroptera,Vespertilionidae,Glauconycteris,beatrix,6.5,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
727,Glauconycteris_curryae,Chiroptera,Vespertilionidae,Glauconycteris,curryae,6.4,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
728,Glauconycteris_gleni,Chiroptera,Vespertilionidae,Glauconycteris,gleni,10.8,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
729,Glauconycteris_machadoi,Chiroptera,Vespertilionidae,Glauconycteris,machadoi,11.1,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
730,Glauconycteris_poensis,Chiroptera,Vespertilionidae,Glauconycteris,poensis,7.1,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
731,Glauconycteris_superba,Chiroptera,Vespertilionidae,Glauconycteris,superba,11.9,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
732,Glauconycteris_variegata,Chiroptera,Vespertilionidae,Glauconycteris,variegata,11.1,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
733,Glauconycteris_egeria,Chiroptera,Vespertilionidae,Glauconycteris,egeria,7.6,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
734,Histiotus_velatus,Chiroptera,Vespertilionidae,Histiotus,velatus,11.2,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
735,Histiotus_alienus,Chiroptera,Vespertilionidae,Histiotus,alienus,12,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
736,Histiotus_humboldti,Chiroptera,Vespertilionidae,Histiotus,humboldti,10.5,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
737,Histiotus_laephotis,Chiroptera,Vespertilionidae,Histiotus,laephotis,11.3,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
738,Histiotus_magellanicus,Chiroptera,Vespertilionidae,Histiotus,magellanicus,14,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
739,Histiotus_macrotus,Chiroptera,Vespertilionidae,Histiotus,macrotus,11,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
740,Histiotus_montanus,Chiroptera,Vespertilionidae,Histiotus,montanus,9.1,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
741,Hypsugo_kitcheneri,Chiroptera,Vespertilionidae,Hypsugo,kitcheneri,7.4,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
742,Hypsugo_vordermanni,Chiroptera,Vespertilionidae,Hypsugo,vordermanni,6,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
743,Hypsugo_savii,Chiroptera,Vespertilionidae,Hypsugo,savii,6.4,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
744,Pipistrellus_pulveratus,Chiroptera,Vespertilionidae,Pipistrellus,pulveratus,5.5,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
745,Pipistrellus_musciculus,Chiroptera,Vespertilionidae,Pipistrellus,musciculus,2.4,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
746,Pipistrellus_alaschanicus,Chiroptera,Vespertilionidae,Pipistrellus,alaschanicus,8.2,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
747,Hypsugo_joffrei,Chiroptera,Vespertilionidae,Hypsugo,joffrei,9.4,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
748,Pipistrellus_imbricatus,Chiroptera,Vespertilionidae,Pipistrellus,imbricatus,5.7,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
749,Pipistrellus_eisentrauti,Chiroptera,Vespertilionidae,Pipistrellus,eisentrauti,6,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
750,Pipistrellus_cadornae,Chiroptera,Vespertilionidae,Pipistrellus,cadornae,6.7,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
751,Pipistrellus_ariel,Chiroptera,Vespertilionidae,Pipistrellus,ariel,2.7,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
752,Pipistrellus_arabicus,Chiroptera,Vespertilionidae,Pipistrellus,arabicus,3.2,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
753,Hypsugo_anthonyi,Chiroptera,Vespertilionidae,Hypsugo,anthonyi,9.4,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
754,Pipistrellus_anchietae,Chiroptera,Vespertilionidae,Pipistrellus,anchietae,4.6,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
