"","cell_id","SRic","FRic","SES.FRic","FDis"
"338","X356",33,0.120796395818889,0.701634162560859,0.410081919425662
"339","X357",38,0.134376946694644,0.376455599543085,0.401810659856771
"340","X358",47,0.184628354620441,0.615707668745523,0.43158844776854
"341","X359",50,0.190275953793281,0.513099226680469,0.421263656483644
"342","X360",54,0.18048585995113,0.207103398822277,0.407932642167554
"343","X361",47,0.15202469955579,0.3850636867317,0.424086390427711
"344","X362",24,0.0352261826316898,-0.944334370302425,0.32555755744636
"345","X363",29,0.0479449011599777,-0.929059172590587,0.351717526628177
"346","X364",26,0.0438758538833146,-0.829466530167725,0.331531616805191
"347","X365",23,0.0368644137683955,-0.898328068133922,0.324391033008374
"348","X366",25,0.0385885268480439,-1.04620218992613,0.342752423754052
"349","X367",25,0.038505023233894,-0.882474311317275,0.34121398026014
"350","X368",30,0.0496248552570606,-1.06405576667157,0.347682365169987
"351","X369",31,0.0451380115411036,-1.23985072744432,0.353850401391712
"352","X370",34,0.0665612473832215,-0.976949849561194,0.395592550592763
"353","X371",34,0.0732393116634707,-0.891371123168972,0.409146625519283
"354","X372",14,0.00285389535845869,-1.51972477006093,0.38663014544116
